"pid","s1"
1486,228334.566696799
1487,105532.06296455
1488,348543.727743826
1489,248703.103127891
1490,292884.981067594
1491,248717.160062244
1492,166175.76707613
1493,286643.486814994
1494,73495.7002311831
1495,605077.170261133
1496,155375.361925644
1497,553957.767027535
1498,343713.498299396
1499,392235.437291973
1500,214728.542408729
1501,524996.072894848
1502,197897.598675858
1503,173010.903512695
1504,443850.691930012
1505,332992.118447264
1506,361677.117464249
1507,159887.033089944
1508,355805.272282313
1509,288626.610128173
1510,394308.948849581
1511,145454.07266839
1512,485108.936098674
1513,102900.038331357
1514,299089.606366861
1515,317708.724344449
1516,633640.643916176
1517,456425.198356006
1518,247960.940449979
1519,213378.750287959
1520,233107.25346272
1521,157671.336642801
1522,245577.943738762
1523,316751.388588581
1524,384879.419778924
1525,608660.938364269
1526,71151.471929892
1527,217842.814709841
1528,388751.081204953
1529,198012.011687946
1530,236884.271591243
1531,4709.86991204566
1532,371463.940157695
1533,473870.484933331
1534,248041.292260246
1535,196190.471936669
1536,179897.479830051
1537,311420.557337082
1538,336557.517000176
1539,382590.54517312
1540,174704.45848264
1541,289658.53130901
1542,85089.2992209496
1543,482994.117057896
1544,523910.245634944
1545,226078.000632101
1546,521369.176436053
1547,496451.989499114
1548,437467.653655591
1549,124459.472687414
1550,277689.565751932
1551,225085.58027466
1552,92919.0797186177
1553,202992.878785428
1554,123158.484485305
1555,464017.002582924
1556,466949.967107017
1557,198793.471004876
1558,533867.543927304
1559,187021.192969043
1560,174876.855155456
1561,248830.832986964
1562,248742.338951117
1563,335111.914179896
1564,162672.037250417
1565,610805.067598065
1566,186699.948817276
1567,199721.481562001
1568,209299.406208864
1569,250390.043269046
1570,176302.994971324
1571,149217.002517444
1572,510805.191777485
1573,153747.987618831
1574,57964.3269545877
1575,229768.37945745
1576,51515.7228940924
1577,316655.499416944
1578,238652.4332974
1579,382733.917813195
1580,458970.025735689
1581,425791.603182973
1582,423578.352557505
1583,515546.047655697
1584,604151.635121039
1585,123468.021683658
1586,278753.261040047
1587,90016.7938253319
1588,161916.957245637
1589,421943.862225837
1590,271002.927100699
1591,311952.500876739
1592,198031.996859717
1593,367324.457280457
1594,86647.2478643398
1595,123941.204486978
1596,196797.6239786
1597,127119.201849776
1598,424300.873868956
1599,492453.56988453
1600,298109.10282404
1601,59790.1355961152
1602,124896.476978444
1603,444786.99546354
1604,524840.203035554
1605,363534.390985259
1606,251889.616107002
1607,115914.56880043
1608,808074.494218446
1609,508657.830747449
1610,234787.413637794
1611,110641.324677091
1612,306092.384568262
1613,148562.990218789
1614,377602.622515082
1615,514372.325502517
1616,424360.537033985
1617,484113.558742727
1618,251530.770718527
1619,167728.585300679
1620,77395.7123789028
1621,370882.505927046
1622,174994.735744649
1623,317610.523363997
1624,342958.366355346
1625,173905.380998007
1626,149106.566716549
1627,199878.064649173
1628,258623.787403889
1629,175799.956515808
1630,17583.5347456346
1631,154619.791815689
1632,268540.146723877
1633,221613.479222352
1634,293350.14110526
1635,626850.069486816
1636,522900.303153762
1637,383436.243505227
1638,207132.555820112
1639,284034.656150354
1640,138857.112223525
1641,366861.255357812
1642,148402.897334095
1643,357010.464373951
1644,279038.036733397
1645,210253.662665184
1646,251527.112017581
1647,320192.547530073
1648,532113.424308614
1649,420142.53688669
1650,64232.9427175917
1651,317233.292053874
1652,180046.016363494
1653,382451.200220473
1654,327893.713106172
1655,184021.22021554
1656,210416.6378741
1657,211163.506069959
1658,556236.680633024
1659,112238.93201812
1660,429203.32473211
1661,120882.007069888
1662,139100.190207314
1663,388845.105113227
1664,202167.421618386
1665,349644.792201939
1666,278570.474902847
1667,463861.157285337
1668,416507.397804434
1669,276873.207586187
1670,215688.921677723
1671,158099.689733561
1672,374898.8912276
1673,302037.292750646
1674,320353.582807757
1675,651776.155458044
1676,164889.812959124
1677,234815.978678543
1678,321400.042168986
1679,346685.404320054
1680,368545.565088539
1681,625891.751496881
1682,151349.452265533
1683,354605.654113979
1684,166495.364592013
1685,191089.325712874
1686,259573.309686346
1687,115487.173138387
1688,617275.9057052
1689,875465.26334288
1690,642455.463631606
1691,292855.256461403
1692,413560.499939964
1693,410837.786035966
1694,73017.6302887791
1695,130002.074092993
1696,496354.578997101
1697,313147.422190624
1698,515121.640298526
1699,138587.066491051
1700,211053.93178569
1701,378589.763782425
1702,143622.266465601
1703,260614.490231023
1704,238528.940476045
1705,304843.863340466
1706,275666.974399433
1707,83110.6087044683
1708,325512.84884471
1709,102397.781813984
1710,47668.9998890818
1711,690959.067880007
1712,187124.882948222
1713,316621.34121153
1714,572397.007724197
1715,124163.457474181
1716,105755.547885235
1717,373387.110026327
1718,103001.420412392
1719,214314.503550754
1720,104535.654289223
1721,250650.615085019
1722,225031.917928667
1723,346305.485016042
1724,523903.48658375
1725,217325.258414339
1726,303207.182812657
1727,543377.859257537
1728,123685.524270749
1729,562639.986984774
1730,213858.770470501
1731,288698.732857124
1732,334599.79782461
1733,285083.802351298
1734,360083.116421716
1735,77289.4826887381
1736,178851.509386354
1737,216471.233005835
1738,217232.664197123
1739,390847.166667
1740,707286.592610892
1741,15589.1638476318
1742,229890.903911812
1743,80606.0936835148
1744,578923.286852468
1745,51405.6269007455
1746,237526.961905583
1747,423790.279305009
1748,439863.716198246
1749,287255.790665133
1750,661700.978982504
1751,427843.670748202
1752,422116.997360177
1753,359296.885223926
1754,187599.305626518
1755,255144.871637994
1756,235108.177208896
1757,453639.328737025
1758,359617.822886782
1759,126744.86471393
1760,301547.455582625
1761,205307.409637951
1762,583060.070055082
1763,540832.106327708
1764,316258.734828936
1765,775140.826584817
1766,339503.899248909
1767,441602.688113848
1768,604881.892114323
1769,124131.411835328
1770,87501.8489891625
1771,289908.335718544
1772,219578.444358976
1773,143248.525250472
1774,261977.047496886
1775,302561.06774724
1776,202568.890904883
1777,798768.682270489
1778,186251.129679611
1779,153580.806607687
1780,85305.1779571314
1781,370799.813517979
1782,565737.890859848
1783,137651.644065297
1784,274563.566369628
1785,323175.413065781
1786,229843.666836597
1787,85564.8036936148
1788,324399.709557843
1789,498531.423095769
1790,269865.919136515
1791,455644.990904261
1792,142242.36254738
1793,342114.031320206
1794,307376.43702949
1795,511103.892514949
1796,120362.3400992
1797,616729.090744407
1798,260288.238310973
1799,259067.876021451
1800,179075.953053197
1801,216714.843906543
1802,295859.036445524
1803,195842.302689299
1804,409571.466103792
1805,251697.902346659
1806,124994.418448777
1807,120814.934872298
1808,456469.997609825
1809,302639.532730302
1810,238063.666602198
1811,94352.7067713213
1812,194874.220051052
1813,178822.001345678
1814,47319.831600035
1815,198471.395080322
1816,64531.5218910938
1817,247274.149840633
1818,268015.151399489
1819,42008.4498154177
1820,824581.924925407
1821,301534.962014563
1822,317499.349715495
1823,371751.080344662
1824,569561.19341234
1825,327619.093040496
1826,147745.465112182
1827,154681.330440641
1828,545633.905133221
1829,214120.679197359
1830,370683.454521465
1831,240983.198772346
1832,365055.592667124
1833,147266.213252816
1834,418692.187817839
1835,117116.679427684
1836,530729.024963459
1837,308979.557968972
1838,595453.74343883
1839,207279.32795141
1840,355929.578009033
1841,347819.205339469
1842,117436.214839567
1843,332324.357707848
1844,104843.754055481
1845,92192.6975390541
1846,38633.2885577521
1847,90570.4829045338
1848,352354.044026796
1849,84993.5467329927
1850,124691.231479826
1851,106767.361276908
1852,198423.361988509
1853,247573.772287883
1854,310554.796521248
1855,469622.768797827
1856,122132.768707627
1857,201884.538214793
1858,304520.81581597
1859,376053.222975939
1860,98253.6222179256
1861,129006.974896053
1862,338770.342728751
1863,102581.751533579
1864,172164.879571969
1865,158591.11129571
1866,301162.041790774
1867,237460.587392445
1868,224238.536106698
1869,435258.483335596
1870,551422.15559859
1871,533607.098056755
1872,292031.848247562
1873,237636.095247605
1874,122050.806094423
1875,183352.075933916
1876,169755.699489471
1877,228174.175399647
1878,117738.792103574
1879,406819.371379799
1880,281500.566844968
1881,322625.483190262
1882,292356.62794318
1883,143576.196021902
1884,620244.295663046
1885,93806.0420525722
1886,352967.617174933
1887,488463.64139407
1888,92056.8800775504
1889,152999.354606605
1890,242982.283423725
1891,270933.467004524
1892,120802.809789956
1893,285839.535995357
1894,521923.860260803
1895,418671.501716552
1896,184857.764844973
1897,172016.368807428
1898,271266.749980848
1899,241599.531525213
1900,279032.823525936
1901,223105.971876094
1902,190537.380533828
1903,292697.371818856
1904,420945.101291329
1905,505476.645113476
1906,409252.921594359
1907,223382.44721989
1908,272873.172766185
1909,90251.2559504104
1910,413415.336642756
1911,87832.2385822888
1912,260117.445706725
1913,624956.611445663
1914,69185.0552831587
1915,256925.328882597
1916,168156.17690642
1917,414708.705698387
1918,88353.7713630852
1919,79090.2389116886
1920,228534.269419793
1921,106408.402804215
1922,494546.622424692
1923,65606.3996422955
1924,459499.619417403
1925,397141.664754034
1926,233872.369967998
1927,270997.190845027
1928,241397.300712346
1929,353767.799730734
1930,313081.344588492
1931,156727.892856251
1932,483507.059210253
1933,624841.249399479
1934,159158.11988491
1935,347232.36236386
1936,264497.036359479
1937,41662.7682774565
1938,151969.413414479
1939,95971.9541047473
1940,623359.46347408
1941,320305.29567129
1942,411952.959073982
1943,278782.246863506
1944,139661.577326385
1945,84229.8845723254
1946,338297.155424486
1947,500328.297181368
1948,614807.394046882
1949,294336.158025049
1950,247214.902528364
1951,379715.504908163
1952,594431.50580298
1953,406006.535486336
1954,366905.221901572
1955,477575.532026143
1956,357758.866655643
1957,345610.633080201
1958,310575.108642626
1959,229848.860365568
1960,201120.128846701
1961,116347.477687557
1962,375312.063981496
1963,-2192.88871959304
1964,446620.31065631
1965,347941.397300182
1966,93439.3346467531
1967,259692.938412768
1968,283986.353504885
1969,533557.703465359
1970,152533.161686778
1971,364567.236501263
1972,31871.9199311021
1973,356132.658274772
1974,74703.026570876
1975,136678.884599182
1976,231344.938210557
1977,231337.53881266
1978,322447.788894237
1979,228910.468492925
1980,266698.391866859
1981,258270.491393425
1982,421586.50836537
1983,181161.053379875
1984,422935.875179742
1985,81011.3812908214
1986,55957.0902511468
1987,240047.453163508
1988,133445.389900688
1989,144318.160216474
1990,380066.76142663
1991,571514.88211985
1992,253692.300384314
1993,224364.191634987
1994,281943.930267913
1995,124685.380964984
1996,342321.1332527
1997,249541.630578963
1998,340858.582877135
1999,573982.678152112
2000,223772.196401061
2001,419158.591369898
2002,198835.229175685
2003,314040.795602004
2004,133457.472296764
2005,323275.977586541
2006,142083.159013997
2007,344441.451377629
2008,301485.153022852
2009,309430.69678727
2010,183348.458370018
2011,329913.657973488
2012,243677.547923534
2013,170052.36020391
2014,623971.061129775
2015,360117.037056253
2016,217852.315285133
2017,217267.357206448
2018,203899.986532426
2019,88517.0766430972
2020,248326.072447216
2021,191249.562342697
2022,252703.575711522
2023,221470.98381247
2024,395423.505148284
2025,308234.24789686
2026,382982.202911019
2027,222387.176886819
2028,593589.224114817
2029,736199.97674455
2030,454426.099439724
2031,398348.481559107
2032,414636.652427572
2033,493995.387625974
2034,95894.9068900163
2035,283009.001732052
2036,339058.621524297
2037,335282.687420116
2038,184237.343212164
2039,127934.912029821
2040,335168.813426692
2041,162744.825417682
2042,531250.239986695
2043,91432.1791918381
2044,105474.079037159
2045,177804.133717863
2046,170706.516422051
2047,160154.524177566
2048,192079.231127774
2049,499526.239342924
2050,280553.268460899
2051,195173.607789818
2052,186644.831374948
2053,227752.312427797
2054,85120.3036643219
2055,482274.423976327
2056,291633.272477207
2057,260244.577173053
2058,429966.604295369
2059,273639.638095816
2060,449126.067635447
2061,296769.188963259
2062,270280.994638657
2063,159062.412135357
2064,434957.764508581
2065,347718.776578009
2066,523131.901192213
2067,592083.719331642
2068,73105.8202901684
2069,194136.456137325
2070,480792.882819337
2071,91927.7314279068
2072,130526.344546766
2073,275933.701136876
2074,266954.967556213
2075,273696.689691504
2076,335806.151257075
2077,421203.438336913
2078,305500.866456648
2079,489001.208973515
2080,381743.426353264
2081,311597.032238331
2082,174242.290039054
2083,425388.512705127
2084,213661.725976729
2085,431782.626754069
2086,165896.928435062
2087,527012.491695314
2088,465521.09317674
2089,129014.084684075
2090,114320.73115591
2091,410394.074145636
2092,90835.486692127
2093,240519.901953324
2094,450623.728972772
2095,363629.400458991
2096,197903.53099523
2097,147887.355168506
2098,101110.55816315
2099,426880.086676753
2100,475690.548134226
2101,476763.90990252
2102,298445.557054017
2103,73836.063902706
2104,648060.598966275
2105,222338.923185662
2106,194077.131598637
2107,173490.588203383
